file_path,file_name,actor_id,emotion_code,emotion,sample_rate,channels,duration,file_size,hash,split
..\data\raw\RAVDESS\Actor_18\03-01-08-02-02-02-18.wav,03-01-08-02-02-02-18.wav,18,08,surprised,16000,1,3.637,116462,986c923f448bdff6d2eaf868851d0a93,development
..\data\raw\RAVDESS\Actor_19\03-01-01-01-01-01-19.wav,03-01-01-01-01-01-19.wav,19,01,neutral,16000,1,3.3700625,107920,32b55a9a1f46a9a40d712e4a13e6d36e,development
..\data\raw\RAVDESS\Actor_19\03-01-01-01-01-02-19.wav,03-01-01-01-01-02-19.wav,19,01,neutral,16000,1,3.2365625,103648,165a5797c695722ea8d2cab421dcc6f3,development
..\data\raw\RAVDESS\Actor_19\03-01-01-01-02-01-19.wav,03-01-01-01-02-01-19.wav,19,01,neutral,16000,1,3.3366875,106852,931c7d7c2a94b4cdaeb32ce897d76dfb,development
..\data\raw\RAVDESS\Actor_19\03-01-01-01-02-02-19.wav,03-01-01-01-02-02-19.wav,19,01,neutral,16000,1,3.3033125,105784,0b1e0068473a617c96c04451e1578580,development
..\data\raw\RAVDESS\Actor_19\03-01-02-01-01-01-19.wav,03-01-02-01-01-01-19.wav,19,02,calm,16000,1,3.670375,117530,91f829d325fe9d8430cfc12eff37573d,development
..\data\raw\RAVDESS\Actor_19\03-01-02-01-01-02-19.wav,03-01-02-01-01-02-19.wav,19,02,calm,16000,1,3.670375,117530,d98bdb2bf5e7229f735a612f54955bcf,development
..\data\raw\RAVDESS\Actor_19\03-01-02-01-02-01-19.wav,03-01-02-01-02-01-19.wav,19,02,calm,16000,1,3.3366875,106852,91049c36a3a305e44846eb1a1592c845,development
..\data\raw\RAVDESS\Actor_19\03-01-02-01-02-02-19.wav,03-01-02-01-02-02-19.wav,19,02,calm,16000,1,3.470125,111122,ac52de84d9012f210deb2c3448036393,development
..\data\raw\RAVDESS\Actor_19\03-01-02-02-01-01-19.wav,03-01-02-02-01-01-19.wav,19,02,calm,16000,1,4.4711875,143156,87c0d6e7785cd4c5bd544bd0600422a6,development
..\data\raw\RAVDESS\Actor_19\03-01-02-02-01-02-19.wav,03-01-02-02-01-02-19.wav,19,02,calm,16000,1,4.037375,129274,b5bea5f0ae27dcf69e53d56f3d3b13b4,development
..\data\raw\RAVDESS\Actor_19\03-01-02-02-02-01-19.wav,03-01-02-02-02-01-19.wav,19,02,calm,16000,1,4.604625,147426,f644efb4ab11879f6393f33d1766d002,development
..\data\raw\RAVDESS\Actor_19\03-01-02-02-02-02-19.wav,03-01-02-02-02-02-19.wav,19,02,calm,16000,1,4.3043125,137816,99f551d2631225ee2ea7ade7dc1c15b5,development
..\data\raw\RAVDESS\Actor_19\03-01-03-01-01-01-19.wav,03-01-03-01-01-01-19.wav,19,03,happy,16000,1,3.637,116462,4798c1d89eb50bdc5ba3d49c7719e6a5,development
..\data\raw\RAVDESS\Actor_19\03-01-03-01-01-02-19.wav,03-01-03-01-01-02-19.wav,19,03,happy,16000,1,3.70375,118598,28e40c3571d466bfa6c9dedaf207d670,development
..\data\raw\RAVDESS\Actor_19\03-01-03-01-02-01-19.wav,03-01-03-01-02-01-19.wav,19,03,happy,16000,1,3.2699375,104716,ea7688928fdbd5a8a5c108cc1160aaeb,development
..\data\raw\RAVDESS\Actor_19\03-01-03-01-02-02-19.wav,03-01-03-01-02-02-19.wav,19,03,happy,16000,1,3.3033125,105784,fa9b94755fbd8b9f5cfbdff3351d6afc,development
..\data\raw\RAVDESS\Actor_19\03-01-03-02-01-01-19.wav,03-01-03-02-01-01-19.wav,19,03,happy,16000,1,3.7704375,120732,4a763291c283ee5bb4cf3a7367f911b9,development
..\data\raw\RAVDESS\Actor_19\03-01-03-02-01-02-19.wav,03-01-03-02-01-02-19.wav,19,03,happy,16000,1,3.8038125,121800,00607017a91966ae3ccf0b3755f65daf,development
..\data\raw\RAVDESS\Actor_19\03-01-03-02-02-01-19.wav,03-01-03-02-02-01-19.wav,19,03,happy,16000,1,4.4044375,141020,3ef6166062e3f7339ff4707043c5182a,development
..\data\raw\RAVDESS\Actor_19\03-01-03-02-02-02-19.wav,03-01-03-02-02-02-19.wav,19,03,happy,16000,1,4.004,128206,6d8f8002745c0608f3e07a54e6cb372e,development
..\data\raw\RAVDESS\Actor_19\03-01-04-01-01-01-19.wav,03-01-04-01-01-01-19.wav,19,04,sad,16000,1,3.4368125,110056,b490de45896d4476d8360737d1d0ee5d,development
..\data\raw\RAVDESS\Actor_19\03-01-04-01-01-02-19.wav,03-01-04-01-01-02-19.wav,19,04,sad,16000,1,3.670375,117530,952220604cab1f7c7994474858b09fcb,development
..\data\raw\RAVDESS\Actor_19\03-01-04-01-02-01-19.wav,03-01-04-01-02-01-19.wav,19,04,sad,16000,1,3.169875,101514,b017392e40e7e931a86f1a6f308c1570,development
..\data\raw\RAVDESS\Actor_19\03-01-04-01-02-02-19.wav,03-01-04-01-02-02-19.wav,19,04,sad,16000,1,3.670375,117530,26f33bbdbf4ec2fc420e60d11c7c5617,development
..\data\raw\RAVDESS\Actor_19\03-01-04-02-01-01-19.wav,03-01-04-02-01-01-19.wav,19,04,sad,16000,1,4.004,128206,b2e1bba4bafbe4d4f03e2bbae336a63c,development
..\data\raw\RAVDESS\Actor_19\03-01-04-02-01-02-19.wav,03-01-04-02-01-02-19.wav,19,04,sad,16000,1,3.70375,118598,ce49720b9889df7ab02d56133aacffe5,development
..\data\raw\RAVDESS\Actor_19\03-01-04-02-02-01-19.wav,03-01-04-02-02-01-19.wav,19,04,sad,16000,1,3.4034375,108988,d77d7efa6b95fb4cdaaa644db2daf048,development
..\data\raw\RAVDESS\Actor_19\03-01-04-02-02-02-19.wav,03-01-04-02-02-02-19.wav,19,04,sad,16000,1,3.737125,119666,0ec6680d10c5febe2587b1a65edc768b,development
..\data\raw\RAVDESS\Actor_19\03-01-05-01-01-01-19.wav,03-01-05-01-01-01-19.wav,19,05,angry,16000,1,3.7704375,120732,5b8e1901b18186a2f70a972e0b62b301,development
..\data\raw\RAVDESS\Actor_19\03-01-05-01-01-02-19.wav,03-01-05-01-01-02-19.wav,19,05,angry,16000,1,3.70375,118598,221fa09fe480ca54ecfff0288af8d748,development
..\data\raw\RAVDESS\Actor_19\03-01-05-01-02-01-19.wav,03-01-05-01-02-01-19.wav,19,05,angry,16000,1,3.3033125,105784,7d4a19afb003be7e7613adae0482d80b,development
..\data\raw\RAVDESS\Actor_19\03-01-05-01-02-02-19.wav,03-01-05-01-02-02-19.wav,19,05,angry,16000,1,3.57025,114326,e3edc96bce611ebe3ee920a24c2e2bdd,development
..\data\raw\RAVDESS\Actor_19\03-01-05-02-01-01-19.wav,03-01-05-02-01-01-19.wav,19,05,angry,16000,1,3.9706875,127140,ba34a26c8542ea285de9a056e135a35e,development
..\data\raw\RAVDESS\Actor_19\03-01-05-02-01-02-19.wav,03-01-05-02-01-02-19.wav,19,05,angry,16000,1,4.8048125,153832,d7b4e9991be313e51ad4dfbb7f5e758a,development
..\data\raw\RAVDESS\Actor_19\03-01-05-02-02-01-19.wav,03-01-05-02-02-01-19.wav,19,05,angry,16000,1,4.3376875,138884,3c4ca5556e851ad71d7f53bc58b4066b,development
..\data\raw\RAVDESS\Actor_19\03-01-05-02-02-02-19.wav,03-01-05-02-02-02-19.wav,19,05,angry,16000,1,4.104125,131410,033da565116d75c2aa404e909af58d6a,development
..\data\raw\RAVDESS\Actor_19\03-01-06-01-01-01-19.wav,03-01-06-01-01-01-19.wav,19,06,fearful,16000,1,3.7036875,118596,d47560e08348f4e37cc49bde727571b6,development
..\data\raw\RAVDESS\Actor_19\03-01-06-01-01-02-19.wav,03-01-06-01-01-02-19.wav,19,06,fearful,16000,1,3.5035,112190,f9139de0970c62bd99b500991514209e,development
..\data\raw\RAVDESS\Actor_19\03-01-06-01-02-01-19.wav,03-01-06-01-02-01-19.wav,19,06,fearful,16000,1,3.7704375,120732,3326fbacb70ae9094bf3ff07a4532422,development
..\data\raw\RAVDESS\Actor_19\03-01-06-01-02-02-19.wav,03-01-06-01-02-02-19.wav,19,06,fearful,16000,1,3.536875,113258,19fd28d9ac2825e79fc35a1e3aa97f8b,development
..\data\raw\RAVDESS\Actor_19\03-01-06-02-01-01-19.wav,03-01-06-02-01-01-19.wav,19,06,fearful,16000,1,3.8371875,122868,c44437b58de422d82cd50358159afcb8,development
..\data\raw\RAVDESS\Actor_19\03-01-06-02-01-02-19.wav,03-01-06-02-01-02-19.wav,19,06,fearful,16000,1,4.3710625,139952,f56e64c6db4fe70f1f1143abbb13bed7,development
..\data\raw\RAVDESS\Actor_19\03-01-06-02-02-01-19.wav,03-01-06-02-02-01-19.wav,19,06,fearful,16000,1,3.57025,114326,89e28adfaf31d181b6bcde9b009aa160,development
..\data\raw\RAVDESS\Actor_19\03-01-06-02-02-02-19.wav,03-01-06-02-02-02-19.wav,19,06,fearful,16000,1,4.037375,129274,c732bde566c810b63ab70f9ee2c6c448,development
..\data\raw\RAVDESS\Actor_19\03-01-07-01-01-01-19.wav,03-01-07-01-01-01-19.wav,19,07,disgust,16000,1,4.3043125,137816,7ccbc7480f35d17655b8825995afbf99,development
..\data\raw\RAVDESS\Actor_19\03-01-07-01-01-02-19.wav,03-01-07-01-01-02-19.wav,19,07,disgust,16000,1,4.8381875,154900,e4a3c1191bb406658570187e8dc66f06,development
..\data\raw\RAVDESS\Actor_19\03-01-07-01-02-01-19.wav,03-01-07-01-02-01-19.wav,19,07,disgust,16000,1,4.170875,133546,e472e3679ce769d59e06ea102c660243,development
..\data\raw\RAVDESS\Actor_19\03-01-07-01-02-02-19.wav,03-01-07-01-02-02-19.wav,19,07,disgust,16000,1,3.9373125,126072,8f6a3f8a8dc3c7cde6f2ae397b53cda8,development
..\data\raw\RAVDESS\Actor_19\03-01-07-02-01-01-19.wav,03-01-07-02-01-01-19.wav,19,07,disgust,16000,1,4.8048125,153832,6f956f4176007e2ac7b79867e3de175c,development
..\data\raw\RAVDESS\Actor_19\03-01-07-02-01-02-19.wav,03-01-07-02-01-02-19.wav,19,07,disgust,16000,1,5.2719375,168780,e77d4970ab66322e84ff583950959698,development
..\data\raw\RAVDESS\Actor_19\03-01-07-02-02-01-19.wav,03-01-07-02-02-01-19.wav,19,07,disgust,16000,1,4.9049375,157036,e81bc15203f8252eb4470c1c110d6233,development
..\data\raw\RAVDESS\Actor_19\03-01-07-02-02-02-19.wav,03-01-07-02-02-02-19.wav,19,07,disgust,16000,1,4.9383125,158104,0c3fc1b57b688f58964f489a27648c12,development
..\data\raw\RAVDESS\Actor_19\03-01-08-01-01-01-19.wav,03-01-08-01-01-01-19.wav,19,08,surprised,16000,1,3.7370625,119664,b983f351a569f976c41df095724a6184,development
..\data\raw\RAVDESS\Actor_19\03-01-08-01-01-02-19.wav,03-01-08-01-01-02-19.wav,19,08,surprised,16000,1,3.536875,113258,b0124ddb4b2f3be5cdf31c2a88f27b38,development
..\data\raw\RAVDESS\Actor_19\03-01-08-01-02-01-19.wav,03-01-08-01-02-01-19.wav,19,08,surprised,16000,1,4.104125,131410,214e7227981378c87fac2579db88b5b7,development
..\data\raw\RAVDESS\Actor_19\03-01-08-01-02-02-19.wav,03-01-08-01-02-02-19.wav,19,08,surprised,16000,1,3.06975,98310,313cc539935b4f0f3c24a2ba0493388e,development
..\data\raw\RAVDESS\Actor_19\03-01-08-02-01-01-19.wav,03-01-08-02-01-01-19.wav,19,08,surprised,16000,1,4.104125,131410,40362beb268e4a1db63704344fcf54f2,development
..\data\raw\RAVDESS\Actor_19\03-01-08-02-01-02-19.wav,03-01-08-02-01-02-19.wav,19,08,surprised,16000,1,4.638,148494,3737f8c7c921d6bd70abcb8cd6fceba2,development
..\data\raw\RAVDESS\Actor_19\03-01-08-02-02-01-19.wav,03-01-08-02-02-01-19.wav,19,08,surprised,16000,1,3.236625,103650,f2cfacefa1c7b8d8844b4aa3f86d491f,development
..\data\raw\RAVDESS\Actor_19\03-01-08-02-02-02-19.wav,03-01-08-02-02-02-19.wav,19,08,surprised,16000,1,3.2699375,104716,3838843c4ebc2efc7b84404772022f6d,development
..\data\raw\RAVDESS\Actor_20\03-01-01-01-01-01-20.wav,03-01-01-01-01-01-20.wav,20,01,neutral,16000,1,3.470125,111122,c38c83d3a2a52ff0b7b4734316698486,development
..\data\raw\RAVDESS\Actor_20\03-01-01-01-01-02-20.wav,03-01-01-01-01-02-20.wav,20,01,neutral,16000,1,3.57025,114326,20db55a8601b67ce5dc4f31c10068a26,development
..\data\raw\RAVDESS\Actor_20\03-01-01-01-02-01-20.wav,03-01-01-01-02-01-20.wav,20,01,neutral,16000,1,3.4368125,110056,b60b5520644dada04e0132f1fa2ad1c5,development
..\data\raw\RAVDESS\Actor_20\03-01-01-01-02-02-20.wav,03-01-01-01-02-02-20.wav,20,01,neutral,16000,1,3.536875,113258,e79d7ab6a9de73c5002a0c9ad62f1eec,development
..\data\raw\RAVDESS\Actor_20\03-01-02-01-01-01-20.wav,03-01-02-01-01-01-20.wav,20,02,calm,16000,1,3.637,116462,bc2916c004590426b471d32dc92a0096,development
..\data\raw\RAVDESS\Actor_20\03-01-02-01-01-02-20.wav,03-01-02-01-01-02-20.wav,20,02,calm,16000,1,3.57025,114326,e4d0c9db124326b984dfee4dd1cc7ce8,development
..\data\raw\RAVDESS\Actor_20\03-01-02-01-02-01-20.wav,03-01-02-01-02-01-20.wav,20,02,calm,16000,1,3.3366875,106852,559778e912c7e79a7de6379d4fa0344d,development
..\data\raw\RAVDESS\Actor_20\03-01-02-01-02-02-20.wav,03-01-02-01-02-02-20.wav,20,02,calm,16000,1,3.5035,112190,04002cb4df0d36fb30a23d692cb7a3bd,development
..\data\raw\RAVDESS\Actor_20\03-01-02-02-01-01-20.wav,03-01-02-02-01-01-20.wav,20,02,calm,16000,1,3.8705625,123936,9fdca6cebda7f1172130b07c00120213,development
..\data\raw\RAVDESS\Actor_20\03-01-02-02-01-02-20.wav,03-01-02-02-01-02-20.wav,20,02,calm,16000,1,4.07075,130342,a0e993c88cf570bddd1f64ff55177f82,development
..\data\raw\RAVDESS\Actor_20\03-01-02-02-02-01-20.wav,03-01-02-02-02-01-20.wav,20,02,calm,16000,1,3.637,116462,85e985e675457698545d62c71ebba828,development
..\data\raw\RAVDESS\Actor_20\03-01-02-02-02-02-20.wav,03-01-02-02-02-02-20.wav,20,02,calm,16000,1,3.637,116462,08f5c4783462be7395f261c2e22c3b40,development
..\data\raw\RAVDESS\Actor_20\03-01-03-01-01-01-20.wav,03-01-03-01-01-01-20.wav,20,03,happy,16000,1,3.536875,113258,a00e003fc60266cb0474fb698cd0fbcb,development
..\data\raw\RAVDESS\Actor_20\03-01-03-01-01-02-20.wav,03-01-03-01-01-02-20.wav,20,03,happy,16000,1,3.7036875,118596,97e280827fe3084a98a299120cde2d6a,development
..\data\raw\RAVDESS\Actor_20\03-01-03-01-02-01-20.wav,03-01-03-01-02-01-20.wav,20,03,happy,16000,1,3.470125,111122,ca8990b2adbb1aff1c30ac055f7d5a37,development
..\data\raw\RAVDESS\Actor_20\03-01-03-01-02-02-20.wav,03-01-03-01-02-02-20.wav,20,03,happy,16000,1,3.4034375,108988,18fa03768f5e91bc8456bd9771f33b22,development
..\data\raw\RAVDESS\Actor_20\03-01-03-02-01-01-20.wav,03-01-03-02-01-01-20.wav,20,03,happy,16000,1,3.670375,117530,ec5f9f8606d6812c007104c769871135,development
..\data\raw\RAVDESS\Actor_20\03-01-03-02-01-02-20.wav,03-01-03-02-01-02-20.wav,20,03,happy,16000,1,4.3043125,137816,dbb88468ebdd222052803d4a24fddbad,development
..\data\raw\RAVDESS\Actor_20\03-01-03-02-02-01-20.wav,03-01-03-02-02-01-20.wav,20,03,happy,16000,1,3.57025,114326,500aa57d2b76126bf7d398fea1a76fbf,development
..\data\raw\RAVDESS\Actor_20\03-01-03-02-02-02-20.wav,03-01-03-02-02-02-20.wav,20,03,happy,16000,1,3.70375,118598,3f087a00f845227c822c12dc5419f8c0,development
..\data\raw\RAVDESS\Actor_20\03-01-04-01-01-01-20.wav,03-01-04-01-01-01-20.wav,20,04,sad,16000,1,3.603625,115394,783fe76831afb5e9b0168847cf2d823d,development
..\data\raw\RAVDESS\Actor_20\03-01-04-01-01-02-20.wav,03-01-04-01-01-02-20.wav,20,04,sad,16000,1,3.5035,112190,e7dde9bbf08c86ddc05342c58cd54b9e,development
..\data\raw\RAVDESS\Actor_20\03-01-04-01-02-01-20.wav,03-01-04-01-02-01-20.wav,20,04,sad,16000,1,3.470125,111122,ef9f5525ed370c4770550bb3e259b194,development
..\data\raw\RAVDESS\Actor_20\03-01-04-01-02-02-20.wav,03-01-04-01-02-02-20.wav,20,04,sad,16000,1,3.3700625,107920,d9ea2c91ed3adb5b313cae84d8b5ec6b,development
..\data\raw\RAVDESS\Actor_20\03-01-04-02-01-01-20.wav,03-01-04-02-01-01-20.wav,20,04,sad,16000,1,3.7704375,120732,83cc1981826df8326201dc1a89787e8c,development
..\data\raw\RAVDESS\Actor_20\03-01-04-02-01-02-20.wav,03-01-04-02-01-02-20.wav,20,04,sad,16000,1,4.2375625,135680,c3b9cfecd0213e2441cb7e57b09ca862,development
..\data\raw\RAVDESS\Actor_20\03-01-04-02-02-01-20.wav,03-01-04-02-02-01-20.wav,20,04,sad,16000,1,3.8038125,121800,0f47d23d68accddaf0c4af7f42e4f368,development
..\data\raw\RAVDESS\Actor_20\03-01-04-02-02-02-20.wav,03-01-04-02-02-02-20.wav,20,04,sad,16000,1,3.970625,127138,af60e0645a8793d0e52b1468d08bbad8,development
..\data\raw\RAVDESS\Actor_20\03-01-05-01-01-01-20.wav,03-01-05-01-01-01-20.wav,20,05,angry,16000,1,3.236625,103650,c86877d40f9cd7fac493f20695c061de,development
..\data\raw\RAVDESS\Actor_20\03-01-05-01-01-02-20.wav,03-01-05-01-01-02-20.wav,20,05,angry,16000,1,3.7370625,119664,4cf881ea748ecfde98383f42d65317f2,development
..\data\raw\RAVDESS\Actor_20\03-01-05-01-02-01-20.wav,03-01-05-01-02-01-20.wav,20,05,angry,16000,1,3.670375,117530,b2acd1ff52e9c923baeff5116880dd66,development
..\data\raw\RAVDESS\Actor_20\03-01-05-01-02-02-20.wav,03-01-05-01-02-02-20.wav,20,05,angry,16000,1,3.8038125,121800,c6afef56b5fcedf4166fd4d81e0b93e5,development
..\data\raw\RAVDESS\Actor_20\03-01-05-02-01-01-20.wav,03-01-05-02-01-01-20.wav,20,05,angry,16000,1,4.1375,132478,ece1f950c1792ae32e3e9a5e6e6e9c01,development
..\data\raw\RAVDESS\Actor_20\03-01-05-02-01-02-20.wav,03-01-05-02-01-02-20.wav,20,05,angry,16000,1,4.07075,130342,31065771fa1fc349f02123aeb7bd5018,development
..\data\raw\RAVDESS\Actor_20\03-01-05-02-02-01-20.wav,03-01-05-02-02-01-20.wav,20,05,angry,16000,1,4.4044375,141020,b03daefbd439f3558e9e4c1a158afccb,development
..\data\raw\RAVDESS\Actor_20\03-01-05-02-02-02-20.wav,03-01-05-02-02-02-20.wav,20,05,angry,16000,1,3.536875,113258,c5475c96dcee47c17a83590fe9a1ad7d,development
..\data\raw\RAVDESS\Actor_20\03-01-06-01-01-01-20.wav,03-01-06-01-01-01-20.wav,20,06,fearful,16000,1,3.8038125,121800,98b7a3ddbf0ed52b6a039fb4b4239a8c,development
..\data\raw\RAVDESS\Actor_20\03-01-06-01-01-02-20.wav,03-01-06-01-01-02-20.wav,20,06,fearful,16000,1,4.3710625,139952,2c0896e4d0e3b7b63131af602ea20ad1,development
..\data\raw\RAVDESS\Actor_20\03-01-06-01-02-01-20.wav,03-01-06-01-02-01-20.wav,20,06,fearful,16000,1,3.9373125,126072,4450621737c5c3fc645d163e16ca674c,development
..\data\raw\RAVDESS\Actor_20\03-01-06-01-02-02-20.wav,03-01-06-01-02-02-20.wav,20,06,fearful,16000,1,3.3033125,105784,4d3641a2007afa394006af2ed87625db,development
..\data\raw\RAVDESS\Actor_20\03-01-06-02-01-01-20.wav,03-01-06-02-01-01-20.wav,20,06,fearful,16000,1,4.2375625,135680,8384823734a161f8cb934a1cab0190ee,development
..\data\raw\RAVDESS\Actor_20\03-01-06-02-01-02-20.wav,03-01-06-02-01-02-20.wav,20,06,fearful,16000,1,4.170875,133546,00e1fead516257a570f0d3aae3545a12,development
..\data\raw\RAVDESS\Actor_20\03-01-06-02-02-01-20.wav,03-01-06-02-02-01-20.wav,20,06,fearful,16000,1,3.8705625,123936,1b73d79ba823889a2c3da50fd92978e6,development
..\data\raw\RAVDESS\Actor_20\03-01-06-02-02-02-20.wav,03-01-06-02-02-02-20.wav,20,06,fearful,16000,1,3.9039375,125004,ae551e452f9a42aaa80b6f89c1238012,development
..\data\raw\RAVDESS\Actor_20\03-01-07-01-01-01-20.wav,03-01-07-01-01-01-20.wav,20,07,disgust,16000,1,3.8705625,123936,ee604545a3251c480368c706330d0e19,development
..\data\raw\RAVDESS\Actor_20\03-01-07-01-01-02-20.wav,03-01-07-01-01-02-20.wav,20,07,disgust,16000,1,3.7370625,119664,3571659462ab231bba3589a62b8cbf9e,development
..\data\raw\RAVDESS\Actor_20\03-01-07-01-02-01-20.wav,03-01-07-01-02-01-20.wav,20,07,disgust,16000,1,3.637,116462,8a75ce17460e0e34e66069f3f41b61cc,development
..\data\raw\RAVDESS\Actor_20\03-01-07-01-02-02-20.wav,03-01-07-01-02-02-20.wav,20,07,disgust,16000,1,3.8371875,122868,227eb7442b6f34fe6ae372e0bd741daa,development
..\data\raw\RAVDESS\Actor_20\03-01-07-02-01-01-20.wav,03-01-07-02-01-01-20.wav,20,07,disgust,16000,1,4.104125,131410,d19b9af90ef50bd6d70636aff31ae7c7,development
..\data\raw\RAVDESS\Actor_20\03-01-07-02-01-02-20.wav,03-01-07-02-01-02-20.wav,20,07,disgust,16000,1,4.104125,131410,d120c28f6a3a0b2e28d114cd942493d1,development
..\data\raw\RAVDESS\Actor_20\03-01-07-02-02-01-20.wav,03-01-07-02-02-01-20.wav,20,07,disgust,16000,1,4.7380625,151696,bf6a565622deb67567851442d3490549,development
..\data\raw\RAVDESS\Actor_20\03-01-07-02-02-02-20.wav,03-01-07-02-02-02-20.wav,20,07,disgust,16000,1,3.8705625,123936,1399c36be575acf9781be4af946f0924,development
..\data\raw\RAVDESS\Actor_20\03-01-08-01-01-01-20.wav,03-01-08-01-01-01-20.wav,20,08,surprised,16000,1,3.236625,103650,bbb4da68637d911c08b8586d09e19b06,development
..\data\raw\RAVDESS\Actor_20\03-01-08-01-01-02-20.wav,03-01-08-01-01-02-20.wav,20,08,surprised,16000,1,3.57025,114326,c46d55481681628fc920f3cab4f14267,development
..\data\raw\RAVDESS\Actor_20\03-01-08-01-02-01-20.wav,03-01-08-01-02-01-20.wav,20,08,surprised,16000,1,3.1365,100446,d0c0e1568a19df16daf82ffcd3ba2643,development
..\data\raw\RAVDESS\Actor_20\03-01-08-01-02-02-20.wav,03-01-08-01-02-02-20.wav,20,08,surprised,16000,1,3.2031875,102580,403d0fb56adc68e8ee5f6c57a9327ce3,development
..\data\raw\RAVDESS\Actor_20\03-01-08-02-01-01-20.wav,03-01-08-02-01-01-20.wav,20,08,surprised,16000,1,3.7370625,119664,b4a4bfacc13f54f8666646d6df3499f8,development
..\data\raw\RAVDESS\Actor_20\03-01-08-02-01-02-20.wav,03-01-08-02-01-02-20.wav,20,08,surprised,16000,1,3.236625,103650,cc48df9445c3d56eb842af59abd66b98,development
..\data\raw\RAVDESS\Actor_20\03-01-08-02-02-01-20.wav,03-01-08-02-02-01-20.wav,20,08,surprised,16000,1,3.536875,113258,5b3b47dcd0bf289101f8cdcd87305091,development
..\data\raw\RAVDESS\Actor_20\03-01-08-02-02-02-20.wav,03-01-08-02-02-02-20.wav,20,08,surprised,16000,1,3.4368125,110056,ce566ef8d5eba36f7717724c0299a482,development
..\data\raw\RAVDESS\Actor_21\03-01-01-01-01-01-21.wav,03-01-01-01-01-01-21.wav,21,01,neutral,16000,1,3.8371875,122868,9fcb233f43bafbdb9f9472272c813797,holdout
..\data\raw\RAVDESS\Actor_21\03-01-01-01-01-02-21.wav,03-01-01-01-01-02-21.wav,21,01,neutral,16000,1,3.970625,127138,73d63e83802e2b989eb7e4c8e8416d55,holdout
..\data\raw\RAVDESS\Actor_21\03-01-01-01-02-01-21.wav,03-01-01-01-02-01-21.wav,21,01,neutral,16000,1,3.603625,115394,98ec82c41e6e4933478cb2f2b7a09a3d,holdout
..\data\raw\RAVDESS\Actor_21\03-01-01-01-02-02-21.wav,03-01-01-01-02-02-21.wav,21,01,neutral,16000,1,3.670375,117530,18402aba37e34fd195775482bb1b0a55,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-01-01-01-21.wav,03-01-02-01-01-01-21.wav,21,02,calm,16000,1,4.037375,129274,47e0ae7a453bad6627ea1a4e4b4939ed,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-01-01-02-21.wav,03-01-02-01-01-02-21.wav,21,02,calm,16000,1,4.004,128206,6a771a64fe75d741fc5a36ab83c8911b,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-01-02-01-21.wav,03-01-02-01-02-01-21.wav,21,02,calm,16000,1,3.8038125,121800,a8288e1679ad4e3e19a22b28552d625d,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-01-02-02-21.wav,03-01-02-01-02-02-21.wav,21,02,calm,16000,1,4.07075,130342,a567757946abb298ec21b538dd5dea03,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-02-01-01-21.wav,03-01-02-02-01-01-21.wav,21,02,calm,16000,1,4.004,128206,cbba2be7f12f7b58ff2cafbea9e57791,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-02-01-02-21.wav,03-01-02-02-01-02-21.wav,21,02,calm,16000,1,4.170875,133546,7e4596a0e50addf47a7856873f4ac398,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-02-02-01-21.wav,03-01-02-02-02-01-21.wav,21,02,calm,16000,1,4.1375,132478,0b3131b9278089cc7e817390aaa10cbb,holdout
..\data\raw\RAVDESS\Actor_21\03-01-02-02-02-02-21.wav,03-01-02-02-02-02-21.wav,21,02,calm,16000,1,3.970625,127138,fa30c69bd98fc7f1987bf297e8038101,holdout
..\data\raw\RAVDESS\Actor_21\03-01-03-01-01-01-21.wav,03-01-03-01-01-01-21.wav,21,03,happy,16000,1,3.8371875,122868,f362614b0047da70509c6520a93a4161,holdout
..\data\raw\RAVDESS\Actor_21\03-01-03-01-01-02-21.wav,03-01-03-01-01-02-21.wav,21,03,happy,16000,1,3.8038125,121800,83d5ceb0b832d310419c76d12dae0b51,holdout
..\data\raw\RAVDESS\Actor_21\03-01-03-01-02-01-21.wav,03-01-03-01-02-01-21.wav,21,03,happy,16000,1,3.70375,118598,16df88ab7f39595f14727c265af4d437,holdout
..\data\raw\RAVDESS\Actor_21\03-01-03-01-02-02-21.wav,03-01-03-01-02-02-21.wav,21,03,happy,16000,1,3.8371875,122868,d12b1b55cd51e4a56feb31380603535f,holdout
..\data\raw\RAVDESS\Actor_21\03-01-03-02-01-01-21.wav,03-01-03-02-01-01-21.wav,21,03,happy,16000,1,3.8038125,121800,8f0389d2365f2c13bd2ffcaf477c3448,holdout
..\data\raw\RAVDESS\Actor_21\03-01-03-02-01-02-21.wav,03-01-03-02-01-02-21.wav,21,03,happy,16000,1,3.9373125,126072,da4c922cee5fdbc3b2693b57f5808b5f,holdout
..\data\raw\RAVDESS\Actor_21\03-01-03-02-02-01-21.wav,03-01-03-02-02-01-21.wav,21,03,happy,16000,1,3.670375,117530,ff99bcbd615c4c170f809cf44fcb9479,holdout
